Source.Name,user_name,rating,snippet,date,iso_date,iso_date_of_last_edit,Text Case Folding,Text Tokenizing,Text Normalization,snippet_translated,Text Stemming,Text Translating
reviews_warujayeng.xlsx,Yayan Sri Maryono,5,"Bersih, hiegenis,lebih murah dari yang lain..pelayanan juga cukup ramah...tp kdg pas terlanjur makan ""muluk"" pake tangan ada pengamen masuk..mau ngrogoh kantong tangan udah belepotan sambel,gak ngasih kok sungkan..saya sarankan siapkan uang receh lebih dimeja aja kalau pas lagi makan...",2 months ago,2023-11-29 09:44:03,2024-08-14 16:10:40,bersih hiegenislebih murah dari yang lainpelayanan juga cukup ramahtp kdg pas terlanjur makan muluk pake tangan ada pengamen masukmau ngrogoh kantong tangan udah belepotan sambelgak ngasih kok sungkansaya sarankan siapkan uang receh lebih dimeja aja kalau pas lagi makan,"['bersih', 'hiegenislebih', 'murah', 'dari', 'yang', 'lainpelayanan', 'juga', 'cukup', 'ramahtp', 'kdg', 'pas', 'terlanjur', 'makan', 'muluk', 'pake', 'tangan', 'ada', 'pengamen', 'masukmau', 'ngrogoh', 'kantong', 'tangan', 'udah', 'belepotan', 'sambelgak', 'ngasih', 'kok', 'sungkansaya', 'sarankan', 'siapkan', 'uang', 'receh', 'lebih', 'dimeja', 'aja', 'kalau', 'pas', 'lagi', 'makan']","['bersih', 'hiegenislebih', 'murah', 'dari', 'yang', 'lainpelayanan', 'juga', 'cukup', 'ramahtp', 'kadang', 'pas', 'terlanjur', 'makan', 'muluk', 'pakai', 'tangan', 'ada', 'pengamen', 'masukmau', 'ngrogoh', 'kantong', 'tangan', 'sudah', 'belepotan', 'sambelgak', 'mengasih', 'kok', 'sungkansaya', 'sarankan', 'siapkan', 'uang', 'receh', 'lebih', 'dimeja', 'saja', 'kalau', 'pas', 'lagi', 'makan']","Bersih, hiegenis,lebih murah dari yang lain..pelayanan juga cukup ramah...tp kdg pas terlanjur makan ""muluk"" pake tangan ada pengamen masuk..mau ngrogoh kantong tangan udah belepotan sambel,gak ngasih kok sungkan..saya sarankan siapkan uang receh lebih dimeja aja kalau pas lagi makan...",[],"['bersih', 'hiegenislebih', 'murah', 'dari', 'yang', 'lainpelayanan', 'juga', 'cukup', 'ramahtp', 'kadang', 'pas', 'terlanjur', 'makan', 'muluk', 'pakai', 'tangan', 'ada', 'pengamen', 'masukmau', 'ngrogoh', 'kantong', 'tangan', 'sudah', 'belepotan', 'sambelgak', 'mengasih', 'kok', 'sungkansaya', 'sarankan', 'siapkan', 'uang', 'receh', 'lebih', 'dimeja', 'saja', 'kalau', 'pas', 'lagi', 'makan']"
reviews_warujayeng.xlsx,ALI SUPRASTIONO,5,"Makanannya enak , pelayanan cepat dan tempatnya bersih",2 months ago,2024-08-14 19:41:59,2024-08-14 19:41:59,makanannya enak pelayanan cepat dan tempatnya bersih,"['makanannya', 'enak', 'pelayanan', 'cepat', 'dan', 'tempatnya', 'bersih']","['makanannya', 'enak', 'pelayanan', 'cepat', 'dan', 'tempatnya', 'bersih']","Makanannya enak , pelayanan cepat dan tempatnya bersih",[],"['makanannya', 'enak', 'pelayanan', 'cepat', 'dan', 'tempatnya', 'bersih']"
reviews_warujayeng.xlsx,Kholish Umar,5,Recommended banget buat yang mau makan rame rame disini menu nya banyak dan enak enak,2 months ago,2024-08-14 13:52:54,2024-08-14 13:52:54,recommended banget buat yang mau makan rame rame disini menu nya banyak dan enak enak,"['recommended', 'banget', 'buat', 'yang', 'mau', 'makan', 'rame', 'rame', 'disini', 'menu', 'nya', 'banyak', 'dan', 'enak', 'enak']","['recommended', 'banget', 'buat', 'yang', 'mau', 'makan', 'rame', 'rame', 'disini', 'menu', 'nya', 'banyak', 'dan', 'enak', 'enak']",Recommended banget buat yang mau makan rame rame disini menu nya banyak dan enak enak,[],"['direkomendasikan', 'banget', 'buat', 'yang', 'mau', 'makan', 'rame', 'rame', 'disini', 'menu', 'nya', 'banyak', 'dan', 'enak', 'enak']"
reviews_warujayeng.xlsx,Sheyla Avril felicia putri,5,Tempat luas. Ada permainan anak juga menu menu nya enak dan harga paling murah.. Karyawan ramah ramah,2 months ago,2024-08-15 14:33:54,2024-08-15 14:33:54,tempat luas ada permainan anak juga menu menu nya enak dan harga paling murah karyawan ramah ramah,"['tempat', 'luas', 'ada', 'permainan', 'anak', 'juga', 'menu', 'menu', 'nya', 'enak', 'dan', 'harga', 'paling', 'murah', 'karyawan', 'ramah', 'ramah']","['tempat', 'luas', 'ada', 'permainan', 'anak', 'juga', 'menu', 'menu', 'nya', 'enak', 'dan', 'harga', 'paling', 'murah', 'karyawan', 'ramah', 'ramah']",Tempat luas. Ada permainan anak juga menu menu nya enak dan harga paling murah.. Karyawan ramah ramah,[],"['tempat', 'luas', 'ada', 'permainan', 'anak', 'juga', 'menu', 'menu', 'nya', 'enak', 'dan', 'harga', 'paling', 'murah', 'karyawan', 'ramah', 'ramah']"
reviews_warujayeng.xlsx,Anggoro Nurcahyo,5,"Lokasi pinggir jalan raya, mudah di akses, parkiran kalo bawa mobil lgsg pinggir jalan, harga terjangkau, menu makanan dan minuman banyak pilihan, rasanya enak, tempat nyaman buat makan bersama keluarga, kebetulan waktu itu perjalanan pulang ke Madiun dari Kediri lewat terus mampir untuk makan siang sama keluarga. Rekomended",7 months ago,2024-03-19 18:44:54,2024-03-19 18:44:54,lokasi pinggir jalan raya mudah di akses parkiran kalo bawa mobil lgsg pinggir jalan harga terjangkau menu makanan dan minuman banyak pilihan rasanya enak tempat nyaman buat makan bersama keluarga kebetulan waktu itu perjalanan pulang ke madiun dari kediri lewat terus mampir untuk makan siang sama keluarga rekomended,"['lokasi', 'pinggir', 'jalan', 'raya', 'mudah', 'di', 'akses', 'parkiran', 'kalo', 'bawa', 'mobil', 'lgsg', 'pinggir', 'jalan', 'harga', 'terjangkau', 'menu', 'makanan', 'dan', 'minuman', 'banyak', 'pilihan', 'rasanya', 'enak', 'tempat', 'nyaman', 'buat', 'makan', 'bersama', 'keluarga', 'kebetulan', 'waktu', 'itu', 'perjalanan', 'pulang', 'ke', 'madiun', 'dari', 'kediri', 'lewat', 'terus', 'mampir', 'untuk', 'makan', 'siang', 'sama', 'keluarga', 'rekomended']","['lokasi', 'pinggir', 'jalan', 'raya', 'mudah', 'di', 'akses', 'parkiran', 'kalau', 'bawa', 'mobil', 'langsung', 'pinggir', 'jalan', 'harga', 'terjangkau', 'menu', 'makanan', 'dan', 'minuman', 'banyak', 'pilihan', 'rasanya', 'enak', 'tempat', 'nyaman', 'buat', 'makan', 'bersama', 'keluarga', 'kebetulan', 'waktu', 'itu', 'perjalanan', 'pulang', 'ke', 'madiun', 'dari', 'kediri', 'lewat', 'terus', 'mampir', 'untuk', 'makan', 'siang', 'sama', 'keluarga', 'recommended']","Lokasi pinggir jalan raya, mudah di akses, parkiran kalo bawa mobil lgsg pinggir jalan, harga terjangkau, menu makanan dan minuman banyak pilihan, rasanya enak, tempat nyaman buat makan bersama keluarga, kebetulan waktu itu perjalanan pulang ke Madiun dari Kediri lewat terus mampir untuk makan siang sama keluarga. Rekomended",[],"['lokasi', 'pinggir', 'jalan', 'raya', 'mudah', 'di', 'akses', 'parkiran', 'kalau', 'bawa', 'mobil', 'langsung', 'pinggir', 'jalan', 'harga', 'terjangkau', 'menu', 'makanan', 'dan', 'minuman', 'banyak', 'pilihan', 'rasanya', 'enak', 'tempat', 'nyaman', 'buat', 'makan', 'bersama', 'keluarga', 'kebetulan', 'waktu', 'itu', 'perjalanan', 'pulang', 'ke', 'madiun', 'dari', 'kediri', 'lewat', 'terus', 'mampir', 'untuk', 'makan', 'siang', 'sama', 'keluarga', 'direkomendasikan']"
reviews_warujayeng.xlsx,ANDIKA Nur,5,"Lokasi mudah di jangkau pakai kendaraan roda dua atau kendaraan roda empat, parkiran luas",2 months ago,2024-08-14 15:09:43,2024-08-14 15:09:43,lokasi mudah di jangkau pakai kendaraan roda dua atau kendaraan roda empat parkiran luas,"['lokasi', 'mudah', 'di', 'jangkau', 'pakai', 'kendaraan', 'roda', 'dua', 'atau', 'kendaraan', 'roda', 'empat', 'parkiran', 'luas']","['lokasi', 'mudah', 'di', 'jangkau', 'pakai', 'kendaraan', 'roda', 'dua', 'atau', 'kendaraan', 'roda', 'empat', 'parkiran', 'luas']","Lokasi mudah di jangkau pakai kendaraan roda dua atau kendaraan roda empat, parkiran luas",[],"['lokasi', 'mudah', 'di', 'jangkau', 'pakai', 'kendaraan', 'roda', 'dua', 'atau', 'kendaraan', 'roda', 'empat', 'parkiran', 'luas']"
reviews_warujayeng.xlsx,Djoko _45,5,"Harga terjangkau
Lokasi strategis
Pelayanan cepat dan ramah",2 months ago,2024-08-14 19:40:21,2024-08-14 19:40:21,harga terjangkau lokasi strategis pelayanan cepat dan ramah,"['harga', 'terjangkau', 'lokasi', 'strategis', 'pelayanan', 'cepat', 'dan', 'ramah']","['harga', 'terjangkau', 'lokasi', 'strategis', 'pelayanan', 'cepat', 'dan', 'ramah']","Harga terjangkau
Lokasi strategis
Pelayanan cepat dan ramah",[],"['harga', 'terjangkau', 'lokasi', 'strategis', 'pelayanan', 'cepat', 'dan', 'ramah']"
reviews_warujayeng.xlsx,Ihsan Muhammad,5,"Tempat bersih, pelayanan ok, harga standart, ada mushola dan toiletnya.",2 years ago,2022-11-05 20:51:23,2022-11-05 20:51:23,tempat bersih pelayanan ok harga standart ada mushola dan toiletnya,"['tempat', 'bersih', 'pelayanan', 'ok', 'harga', 'standart', 'ada', 'mushola', 'dan', 'toiletnya']","['tempat', 'bersih', 'pelayanan', 'ok', 'harga', 'standart', 'ada', 'mushola', 'dan', 'toiletnya']","Tempat bersih, pelayanan ok, harga standart, ada mushola dan toiletnya.",[],"['tempat', 'bersih', 'pelayanan', 'ok', 'harga', 'standart', 'ada', 'mushola', 'dan', 'toiletnya']"
reviews_warujayeng.xlsx,tri cahyo,4,"Pasti rame momen lebaran H+3.
Kenapa krn yg lain pasti tutup hanya disini yg buka.
So bersabarlah.
",6 months ago,2024-04-14 12:38:50,2024-04-14 12:38:50,pasti rame momen lebaran  kenapa krn yg lain pasti tutup hanya disini yg buka so bersabarlah,"['pasti', 'rame', 'momen', 'lebaran', 'kenapa', 'krn', 'yg', 'lain', 'pasti', 'tutup', 'hanya', 'disini', 'yg', 'buka', 'so', 'bersabarlah']","['pasti', 'rame', 'momen', 'lebaran', 'kenapa', 'karena', 'yang', 'lain', 'pasti', 'tutup', 'hanya', 'disini', 'yang', 'buka', 'sok', 'bersabarlah']","Pasti rame momen lebaran H+3.
Kenapa krn yg lain pasti tutup hanya disini yg buka.
So bersabarlah.
",[],"['pasti', 'rame', 'momen', 'lebaran', 'kenapa', 'karena', 'yang', 'lain', 'pasti', 'tutup', 'hanya', 'disini', 'yang', 'buka', 'sok', 'bersabarlah']"
reviews_warujayeng.xlsx,Aisyah Dewi Nandini,4,Enak semua makanan juga pelayanannya jugaa cuman 1 yang kurang GAK ADA TISU NYAA YA AMPYUNNN,7 months ago,2024-03-16 19:14:36,2024-03-16 19:14:36,enak semua makanan juga pelayanannya jugaa cuman yang kurang gak ada tisu nyaa ya ampyunnn,"['enak', 'semua', 'makanan', 'juga', 'pelayanannya', 'jugaa', 'cuman', 'yang', 'kurang', 'gak', 'ada', 'tisu', 'nyaa', 'ya', 'ampyunnn']","['enak', 'semua', 'makanan', 'juga', 'pelayanannya', 'juga', 'hanya', 'yang', 'kurang', 'enggak', 'ada', 'tisu', 'nya', 'ya', 'ampyunnn']",Enak semua makanan juga pelayanannya jugaa cuman 1 yang kurang GAK ADA TISU NYAA YA AMPYUNNN,[],"['enak', 'semua', 'makanan', 'juga', 'pelayanannya', 'juga', 'hanya', 'yang', 'kurang', 'enggak', 'ada', 'tisu', 'nya', 'ya', 'ampyunnn']"
reviews_warujayeng.xlsx,Bahrul Huda Al farizqi,5,Tempat-pelayanan_makanan sudah oke. Sambal gepreknya kok rada ada manisnya ya..apa krna sya baru pertma kali trus blm terbiasa.___ow ya klau bisa wastafelnya disediakan tisu dong kyak RM di malang.sm tusuk giginya ,a year ago,2023-07-13 15:58:21,2023-07-13 16:02:18,tempatpelayananmakanan sudah oke sambal gepreknya kok rada ada manisnya yaapa krna sya baru pertma kali trus blm terbiasaow ya klau bisa wastafelnya disediakan tisu dong kyak rm di malangsm tusuk giginya,"['tempatpelayananmakanan', 'sudah', 'oke', 'sambal', 'gepreknya', 'kok', 'rada', 'ada', 'manisnya', 'yaapa', 'krna', 'sya', 'baru', 'pertma', 'kali', 'trus', 'blm', 'terbiasaow', 'ya', 'klau', 'bisa', 'wastafelnya', 'disediakan', 'tisu', 'dong', 'kyak', 'rm', 'di', 'malangsm', 'tusuk', 'giginya']","['tempatpelayananmakanan', 'sudah', 'oke', 'sambal', 'gepreknya', 'kok', 'rada', 'ada', 'manisnya', 'yaapa', 'karena', 'saya', 'baru', 'pertama', 'kali', 'terus', 'belum', 'terbiasaow', 'ya', 'kalau', 'bisa', 'wastafelnya', 'disediakan', 'tisu', 'dong', 'kayak', 'rm', 'di', 'malangsm', 'tusuk', 'giginya']",Tempat-pelayanan_makanan sudah oke. Sambal gepreknya kok rada ada manisnya ya..apa krna sya baru pertma kali trus blm terbiasa.___ow ya klau bisa wastafelnya disediakan tisu dong kyak RM di malang.sm tusuk giginya ,[],"['tempatpelayananmakanan', 'sudah', 'oke', 'sambal', 'gepreknya', 'kok', 'rada', 'ada', 'manisnya', 'yaapa', 'karena', 'saya', 'baru', 'pertama', 'kali', 'terus', 'belum', 'terbiasaow', 'ya', 'kalau', 'bisa', 'wastafelnya', 'disediakan', 'tisu', 'dong', 'kayak', 'rm', 'di', 'malangsm', 'tusuk', 'giginya']"
reviews_warujayeng.xlsx,0027_Arin Ayu Silvyani Mustofa,5,"Tempatnya nyaman, pelayanannya ramah, harganya murah, makanannya enak enak, recomended banget buat yang mau metime atau bareng2 sama temen, atau kumpul keluarga besar, wortit banget.",2 years ago,2022-10-23 20:35:02,2022-10-23 20:35:02,tempatnya nyaman pelayanannya ramah harganya murah makanannya enak enak recomended banget buat yang mau metime atau bareng sama temen atau kumpul keluarga besar wortit banget,"['tempatnya', 'nyaman', 'pelayanannya', 'ramah', 'harganya', 'murah', 'makanannya', 'enak', 'enak', 'recomended', 'banget', 'buat', 'yang', 'mau', 'metime', 'atau', 'bareng', 'sama', 'temen', 'atau', 'kumpul', 'keluarga', 'besar', 'wortit', 'banget']","['tempatnya', 'nyaman', 'pelayanannya', 'ramah', 'harganya', 'murah', 'makanannya', 'enak', 'enak', 'recomended', 'banget', 'buat', 'yang', 'mau', 'metime', 'atau', 'bareng', 'sama', 'teman', 'atau', 'kumpul', 'keluarga', 'besar', 'wortit', 'banget']","Tempatnya nyaman, pelayanannya ramah, harganya murah, makanannya enak enak, recomended banget buat yang mau metime atau bareng2 sama temen, atau kumpul keluarga besar, wortit banget.",[],"['tempatnya', 'nyaman', 'pelayanannya', 'ramah', 'harganya', 'murah', 'makanannya', 'enak', 'enak', 'recomended', 'banget', 'buat', 'yang', 'mau', 'metime', 'atau', 'bareng', 'sama', 'teman', 'atau', 'kumpul', 'keluarga', 'besar', 'Wortit', 'banget']"
reviews_warujayeng.xlsx,Pro Hengker,5,ayam nya mantepp poolll juara bangett bumbunya meresappp,2 months ago,2024-08-14 13:38:32,2024-08-14 13:38:32,ayam nya mantepp poolll juara bangett bumbunya meresappp,"['ayam', 'nya', 'mantepp', 'poolll', 'juara', 'bangett', 'bumbunya', 'meresappp']","['ayam', 'nya', 'mantap', 'poolll', 'juara', 'banget', 'bumbunya', 'meresappp']",ayam nya mantepp poolll juara bangett bumbunya meresappp,[],"['ayam', 'nya', 'mantap', 'poolll', 'juara', 'banget', 'bumbunya', 'meresappp']"
reviews_warujayeng.xlsx,Miftah Hana,5,"Recommended, rasanya enak, pas dilidah. Perfect pokoknya.",2 years ago,2022-08-05 11:13:18,2022-08-05 11:13:18,recommended rasanya enak pas dilidah perfect pokoknya,"['recommended', 'rasanya', 'enak', 'pas', 'dilidah', 'perfect', 'pokoknya']","['recommended', 'rasanya', 'enak', 'pas', 'dilidah', 'perfect', 'pokoknya']","Recommended, rasanya enak, pas dilidah. Perfect pokoknya.",[],"['direkomendasikan', 'rasanya', 'enak', 'pas', 'dilidah', 'perfect', 'pokoknya']"
reviews_warujayeng.xlsx,Aprillia Rahma,4,"Makanan yang di sajikan sangat menarik, ayam nya ukuran jumbo, namun ada sedikit kurang di sambal geprek nya terlalu manis dan rasanya kurang gurih. Untuk tempat sangat nyaman dan bersih, begitu dengan pelayanan nya sangat baik. Terimakasih.",2 years ago,2022-11-01 12:19:27,2022-11-01 12:19:27,makanan yang di sajikan sangat menarik ayam nya ukuran jumbo namun ada sedikit kurang di sambal geprek nya terlalu manis dan rasanya kurang gurih untuk tempat sangat nyaman dan bersih begitu dengan pelayanan nya sangat baik terimakasih,"['makanan', 'yang', 'di', 'sajikan', 'sangat', 'menarik', 'ayam', 'nya', 'ukuran', 'jumbo', 'namun', 'ada', 'sedikit', 'kurang', 'di', 'sambal', 'geprek', 'nya', 'terlalu', 'manis', 'dan', 'rasanya', 'kurang', 'gurih', 'untuk', 'tempat', 'sangat', 'nyaman', 'dan', 'bersih', 'begitu', 'dengan', 'pelayanan', 'nya', 'sangat', 'baik', 'terimakasih']","['makanan', 'yang', 'di', 'sajikan', 'sangat', 'menarik', 'ayam', 'nya', 'ukuran', 'jumbo', 'namun', 'ada', 'sedikit', 'kurang', 'di', 'sambal', 'geprek', 'nya', 'terlalu', 'manis', 'dan', 'rasanya', 'kurang', 'gurih', 'untuk', 'tempat', 'sangat', 'nyaman', 'dan', 'bersih', 'begitu', 'dengan', 'pelayanan', 'nya', 'sangat', 'baik', 'terimakasih']","Makanan yang di sajikan sangat menarik, ayam nya ukuran jumbo, namun ada sedikit kurang di sambal geprek nya terlalu manis dan rasanya kurang gurih. Untuk tempat sangat nyaman dan bersih, begitu dengan pelayanan nya sangat baik. Terimakasih.",[],"['makanan', 'yang', 'di', 'sajikan', 'sangat', 'menarik', 'ayam', 'nya', 'ukuran', 'jumbo', 'namun', 'ada', 'sedikit', 'kurang', 'di', 'sambal', 'geprek', 'nya', 'terlalu', 'manis', 'dan', 'rasanya', 'kurang', 'gurih', 'untuk', 'tempat', 'sangat', 'nyaman', 'dan', 'bersih', 'begitu', 'dengan', 'pelayanan', 'nya', 'sangat', 'baik', 'terimakasih']"
reviews_warujayeng.xlsx,Rama Bimantoro,5,Makan di sini tempatnya luas bersih makanannya enak pelayanan juga baik harga bersahabat di kantong,2 years ago,2022-10-23 21:19:11,2022-10-23 21:19:11,makan di sini tempatnya luas bersih makanannya enak pelayanan juga baik harga bersahabat di kantong,"['makan', 'di', 'sini', 'tempatnya', 'luas', 'bersih', 'makanannya', 'enak', 'pelayanan', 'juga', 'baik', 'harga', 'bersahabat', 'di', 'kantong']","['makan', 'di', 'sini', 'tempatnya', 'luas', 'bersih', 'makanannya', 'enak', 'pelayanan', 'juga', 'baik', 'harga', 'bersahabat', 'di', 'kantong']",Makan di sini tempatnya luas bersih makanannya enak pelayanan juga baik harga bersahabat di kantong,[],"['makan', 'di', 'sini', 'tempatnya', 'luas', 'bersih', 'makanannya', 'enak', 'pelayanan', 'juga', 'baik', 'harga', 'bersahabat', 'di', 'kantong']"
reviews_warujayeng.xlsx,Raya_ Jane,2,"Di daftar menu tulisannya paket + es teh. Tapi diawal gak dijelasin, kalo take away gak dapet es tehnya. Cuma yang dine-in aja yang dapet es teh. Itupun jelasinnya setelah kita nanyain kenapa gak ada es tehnya.
Lah? Terus kalo emang kek gitu ya jelasin diawal dong harusnya. Apa bedanya jadi sama beli yang non-paket...
Dahlah.",a year ago,2023-04-04 13:18:04,2023-04-04 13:18:04,di daftar menu tulisannya paket es teh tapi diawal gak dijelasin kalo take away gak dapet es tehnya cuma yang dinein aja yang dapet es teh itupun jelasinnya setelah kita nanyain kenapa gak ada es tehnya lah terus kalo emang kek gitu ya jelasin diawal dong harusnya apa bedanya jadi sama beli yang nonpaket dahlah,"['di', 'daftar', 'menu', 'tulisannya', 'paket', 'es', 'teh', 'tapi', 'diawal', 'gak', 'dijelasin', 'kalo', 'take', 'away', 'gak', 'dapet', 'es', 'tehnya', 'cuma', 'yang', 'dinein', 'aja', 'yang', 'dapet', 'es', 'teh', 'itupun', 'jelasinnya', 'setelah', 'kita', 'nanyain', 'kenapa', 'gak', 'ada', 'es', 'tehnya', 'lah', 'terus', 'kalo', 'emang', 'kek', 'gitu', 'ya', 'jelasin', 'diawal', 'dong', 'harusnya', 'apa', 'bedanya', 'jadi', 'sama', 'beli', 'yang', 'nonpaket', 'dahlah']","['di', 'daftar', 'menu', 'tulisannya', 'paket', 'es', 'teh', 'tapi', 'diawal', 'enggak', 'dijelasin', 'kalau', 'take', 'away', 'enggak', 'dapat', 'es', 'tehnya', 'cuma', 'yang', 'dinein', 'saja', 'yang', 'dapat', 'es', 'teh', 'itupun', 'jelasinnya', 'setelah', 'kita', 'nanyain', 'kenapa', 'enggak', 'ada', 'es', 'tehnya', 'lah', 'terus', 'kalau', 'memang', 'kayak', 'begitu', 'ya', 'jelasin', 'diawal', 'dong', 'harusnya', 'apa', 'bedanya', 'jadi', 'sama', 'beli', 'yang', 'nonpaket', 'dahlah']","Di daftar menu tulisannya paket + es teh. Tapi diawal gak dijelasin, kalo take away gak dapet es tehnya. Cuma yang dine-in aja yang dapet es teh. Itupun jelasinnya setelah kita nanyain kenapa gak ada es tehnya.
Lah? Terus kalo emang kek gitu ya jelasin diawal dong harusnya. Apa bedanya jadi sama beli yang non-paket...
Dahlah.",[],"['di', 'daftar', 'menu', 'tulisannya', 'paket', 'es', 'teh', 'tapi', 'diawal', 'enggak', 'dijelasin', 'kalau', 'take', 'away', 'enggak', 'dapat', 'es', 'tehnya', 'cuma', 'yang', 'dinein', 'saja', 'yang', 'dapat', 'es', 'teh', 'itupun', 'jelasinnya', 'setelah', 'kita', 'nanyain', 'kenapa', 'enggak', 'ada', 'es', 'tehnya', 'lah', 'terus', 'kalau', 'memang', 'kayak', 'begitu', 'ya', 'jelasin', 'diawal', 'dong', 'harusnya', 'apa', 'bedanya', 'jadi', 'sama', 'beli', 'yang', 'nonpaket', 'dahlah']"
reviews_warujayeng.xlsx,Megasari A J,5,"Tempatnya bersihh, makanannya enak harga nya juga murah cocok banget ajak keluarga ksini",2 years ago,2022-10-24 10:06:06,2022-10-24 10:06:06,tempatnya bersihh makanannya enak harga nya juga murah cocok banget ajak keluarga ksini,"['tempatnya', 'bersihh', 'makanannya', 'enak', 'harga', 'nya', 'juga', 'murah', 'cocok', 'banget', 'ajak', 'keluarga', 'ksini']","['tempatnya', 'bersihh', 'makanannya', 'enak', 'harga', 'nya', 'juga', 'murah', 'cocok', 'banget', 'ajak', 'keluarga', 'kesini']","Tempatnya bersihh, makanannya enak harga nya juga murah cocok banget ajak keluarga ksini",[],"['tempatnya', 'bersihh', 'makanannya', 'enak', 'harga', 'nya', 'juga', 'murah', 'cocok', 'banget', 'ajak', 'keluarga', 'kesini']"
reviews_warujayeng.xlsx,Wahyu MuktiD,5,"Tempat nya nyaman banget, makanannya enak",2 years ago,2022-10-22 14:24:50,2022-10-22 14:24:50,tempat nya nyaman banget makanannya enak,"['tempat', 'nya', 'nyaman', 'banget', 'makanannya', 'enak']","['tempat', 'nya', 'nyaman', 'banget', 'makanannya', 'enak']","Tempat nya nyaman banget, makanannya enak",[],"['tempat', 'nya', 'nyaman', 'banget', 'makanannya', 'enak']"
reviews_warujayeng.xlsx,Dewipurwantianggraini 0703,5,"Tempatnya nyaman, pelayanannya juga baik ramah, makanannya enak enak apalagi sambal  gepreknya mantap rekomendasi untuk ayam krispy bakar sih enak banget",2 years ago,2022-10-24 16:31:10,2022-10-24 16:40:22,tempatnya nyaman pelayanannya juga baik ramah makanannya enak enak apalagi sambal gepreknya mantap rekomendasi untuk ayam krispy bakar sih enak banget,"['tempatnya', 'nyaman', 'pelayanannya', 'juga', 'baik', 'ramah', 'makanannya', 'enak', 'enak', 'apalagi', 'sambal', 'gepreknya', 'mantap', 'rekomendasi', 'untuk', 'ayam', 'krispy', 'bakar', 'sih', 'enak', 'banget']","['tempatnya', 'nyaman', 'pelayanannya', 'juga', 'baik', 'ramah', 'makanannya', 'enak', 'enak', 'apalagi', 'sambal', 'gepreknya', 'mantap', 'rekomendasi', 'untuk', 'ayam', 'krispy', 'bakar', 'sih', 'enak', 'banget']","Tempatnya nyaman, pelayanannya juga baik ramah, makanannya enak enak apalagi sambal  gepreknya mantap rekomendasi untuk ayam krispy bakar sih enak banget",[],"['tempatnya', 'nyaman', 'pelayanannya', 'juga', 'baik', 'ramah', 'makanannya', 'enak', 'enak', 'apalagi', 'sambal', 'gepreknya', 'mantap', 'rekomendasi', 'untuk', 'ayam', 'krispy', 'bakar', 'sih', 'enak', 'banget']"
reviews_warujayeng.xlsx,Marcheilla Dwi Larasati,5,"Pelayanannya ramah, makanannya enak harganya juga murah cocoklah untuk kantong pelajar yang mau ngerjain tugas sambil nongki""",2 years ago,2022-10-24 16:29:34,2022-10-24 16:29:34,pelayanannya ramah makanannya enak harganya juga murah cocoklah untuk kantong pelajar yang mau ngerjain tugas sambil nongki,"['pelayanannya', 'ramah', 'makanannya', 'enak', 'harganya', 'juga', 'murah', 'cocoklah', 'untuk', 'kantong', 'pelajar', 'yang', 'mau', 'ngerjain', 'tugas', 'sambil', 'nongki']","['pelayanannya', 'ramah', 'makanannya', 'enak', 'harganya', 'juga', 'murah', 'cocoklah', 'untuk', 'kantong', 'pelajar', 'yang', 'mau', 'ngerjain', 'tugas', 'sambil', 'nongki']","Pelayanannya ramah, makanannya enak harganya juga murah cocoklah untuk kantong pelajar yang mau ngerjain tugas sambil nongki""",[],"['pelayanannya', 'ramah', 'makanannya', 'enak', 'harganya', 'juga', 'murah', 'cocoklah', 'untuk', 'kantong', 'pelajar', 'yang', 'mau', 'ngerjain', 'tugas', 'sambil', 'nongki']"
reviews_warujayeng.xlsx,Bambang Sugeng,3,"Makanan enak, harga worth it, tempat luas nyaman, sayang cuma satu untuk karyawan kalau ketawa terlalu kenceng triak triak gak jelas mengganggu kenyamanan dan ketenangan",2 years ago,2022-08-19 16:00:36,2022-08-19 16:00:36,makanan enak harga worth it tempat luas nyaman sayang cuma satu untuk karyawan kalau ketawa terlalu kenceng triak triak gak jelas mengganggu kenyamanan dan ketenangan,"['makanan', 'enak', 'harga', 'worth', 'it', 'tempat', 'luas', 'nyaman', 'sayang', 'cuma', 'satu', 'untuk', 'karyawan', 'kalau', 'ketawa', 'terlalu', 'kenceng', 'triak', 'triak', 'gak', 'jelas', 'mengganggu', 'kenyamanan', 'dan', 'ketenangan']","['makanan', 'enak', 'harga', 'worth', 'itu', 'tempat', 'luas', 'nyaman', 'sayang', 'cuma', 'satu', 'untuk', 'karyawan', 'kalau', 'ketawa', 'terlalu', 'kencang', 'triak', 'triak', 'enggak', 'jelas', 'mengganggu', 'kenyamanan', 'dan', 'ketenangan']","Makanan enak, harga worth it, tempat luas nyaman, sayang cuma satu untuk karyawan kalau ketawa terlalu kenceng triak triak gak jelas mengganggu kenyamanan dan ketenangan",[],"['makanan', 'enak', 'harga', 'bernilai', 'itu', 'tempat', 'luas', 'nyaman', 'sayang', 'cuma', 'satu', 'untuk', 'karyawan', 'kalau', 'ketawa', 'terlalu', 'kencang', 'triak', 'triak', 'enggak', 'jelas', 'mengganggu', 'kenyamanan', 'dan', 'ketenangan']"
